Observatory;Data_year;agglomeration;Zone_complementaire;Type_habitat;epoque_construction_homogene;anciennete_locataire_homogene;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B0600;2020;Agglomération de Nice-Menton;Ville centre;;;2. 1 an et plus;;9,5;11,3;13,4;16,1;19,1;13,0;432;520;637;778;944;679;52;8063;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;;2. 1 an et plus;Ensemble 4P+;8,0;9,2;11,1;12,7;15,3;11,3;650;768;900;1200;1500;1024;91;642;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;;2. 1 an et plus;Ensemble 1P;13,4;15,2;17,7;20,0;22,8;17,3;381;420;470;530;580;476;27;2206;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;;2. 1 an et plus;Ensemble 2P;10,2;11,9;13,6;15,9;18,0;13,6;476;550;620;700;772;623;46;3096;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;;2. 1 an et plus;Ensemble 3P;8,7;10,5;12,0;13,6;15,3;12,0;555;650;750;870;1000;769;64;2119;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;1. Avant 1946;;;8,9;11,0;13,3;15,9;19,1;12,7;425;506;621;763;956;672;53;2906;12317;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;1. Avant 1946;;Ensemble 4P+;8,2;9,1;11,3;12,7;15,0;11,1;672;800;930;1250;1440;1044;94;322;1900;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;1. Avant 1946;;Ensemble 1P;13,2;14,9;18,0;20,2;25,9;17,5;339;405;460;520;585;468;27;677;2297;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;1. Avant 1946;;Ensemble 2P;9,6;11,5;13,5;15,8;18,1;13,4;450;514;599;666;730;594;44;1139;4335;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;1. Avant 1946;;Ensemble 3P;8,5;10,0;12,2;14,0;15,8;11,9;500;623;717;824;968;733;61;768;3786;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;1. Avant 1946;1. Moins de 1 an;;10,9;12,9;15,2;18,5;20,8;14,6;435;505;639;788;973;680;47;501;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;1. Avant 1946;2. 1 an et plus;;8,6;10,7;12,9;15,6;18,4;12,4;422;506;617;756;938;670;54;2405;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;2. Entre 1946-1970;;;9,9;11,2;12,9;15,2;18,4;12,8;451;550;653;785;915;688;54;2973;16653;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;2. Entre 1946-1970;;Ensemble 4P+;7,5;9,3;10,7;12,6;14,8;11,2;600;700;837;1160;1398;950;85;239;1544;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;2. Entre 1946-1970;;Ensemble 1P;12,4;14,3;16,8;19,5;22,2;16,5;380;438;490;529;570;482;29;716;3628;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;2. Entre 1946-1970;;Ensemble 2P;10,5;11,6;13,4;15,3;17,8;13,5;500;580;640;710;790;645;48;1123;6437;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;2. Entre 1946-1970;;Ensemble 3P;9,3;10,9;11,9;13,4;14,6;12,0;587;664;766;848;1000;775;65;895;5043;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;2. Entre 1946-1970;1. Moins de 1 an;;10,9;12,3;14,3;16,7;20,3;13,9;440;535;680;800;955;689;50;478;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;2. Entre 1946-1970;2. 1 an et plus;;9,7;11,1;12,6;14,8;17,7;12,5;460;550;650;780;900;688;55;2495;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;3. Entre 1971-1990;;;10,1;12,0;14,0;16,4;19,7;13,7;450;520;650;800;980;698;51;1902;13488;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;3. Entre 1971-1990;;Ensemble 4P+;8,1;10,5;12,5;15,0;16,5;12,7;650;800;980;1385;1625;1095;87;126;1299;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;3. Entre 1971-1990;;Ensemble 1P;13,4;15,0;16,9;19,7;22,9;17,1;400;450;494;544;600;500;29;684;3351;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;3. Entre 1971-1990;;Ensemble 2P;10,7;12,3;13,9;16,1;18,8;14,0;500;579;660;720;800;655;47;654;5069;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;3. Entre 1971-1990;;Ensemble 3P;9,4;10,8;12,2;13,7;15,3;12,3;600;700;770;925;1095;817;67;438;3770;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;3. Entre 1971-1990;1. Moins de 1 an;;11,3;12,1;14,0;16,6;20,1;14,1;470;600;700;800;998;725;52;329;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;3. Entre 1971-1990;2. 1 an et plus;;9,9;11,9;13,9;16,4;19,4;13,6;450;515;636;783;980;691;51;1573;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;4. Entre 1991-2005;;;11,6;13,8;15,7;18,5;21,9;14,8;425;542;632;800;1007;687;46;869;4182;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;4. Entre 1991-2005;;Ensemble 4P+;;;;;;;;;;;;;;41;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;4. Entre 1991-2005;;Ensemble 1P;16,0;17,7;19,4;22,4;24,0;19,5;400;420;460;540;580;479;24;280;1353;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;4. Entre 1991-2005;;Ensemble 2P;12,7;13,8;15,4;17,3;19,8;15,5;550;590;680;740;800;673;44;379;1503;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;4. Entre 1991-2005;;Ensemble 3P;7,9;11,6;13,1;15,0;16,1;12,9;600;700;870;1035;1085;866;67;169;943;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;4. Entre 1991-2005;1. Moins de 1 an;;11,6;13,8;15,4;19,2;22,2;14,6;421;550;700;810;1050;710;49;153;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;4. Entre 1991-2005;2. 1 an et plus;;11,7;13,8;15,7;18,3;21,9;14,9;425;540;620;787;990;678;46;716;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;5. Après 2005;;;12,4;14,5;16,6;18,7;20,8;15,7;400;495;643;795;920;665;42;1094;3583;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;5. Après 2005;;Ensemble 4P+;;;;;;;;;;;;;;30;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;5. Après 2005;;Ensemble 1P;15,4;17,1;19,0;20,5;21,9;18,5;349;400;462;531;600;461;25;412;938;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;5. Après 2005;;Ensemble 2P;12,8;14,9;16,2;17,9;19,5;16,2;558;620;680;746;810;681;42;439;1541;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;5. Après 2005;;Ensemble 3P;10,4;11,4;13,8;15,7;17,6;13,9;611;750;863;998;1110;882;63;213;873;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;5. Après 2005;1. Moins de 1 an;;10,4;14,3;16,6;18,0;20,1;15,4;465;600;625;810;980;693;45;220;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;;5. Après 2005;2. 1 an et plus;;12,6;14,6;16,7;19,0;21,0;15,9;400;469;649;777;915;655;41;874;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;;;;;;;;;;;;;;;;;39;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;;;Maison 1-3P;;;;;;;;;;;;;;13;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;;;Maison 4P+;;;;;;;;;;;;;;26;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;;1. Moins de 1 an;;;;;;;;;;;;;;;4;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;;1. Moins de 1 an;Maison 4P+;;;;;;;;;;;;;;4;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;;2. 1 an et plus;;;;;;;;;;;;;;;35;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;;2. 1 an et plus;Maison 1-3P;;;;;;;;;;;;;;13;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;;2. 1 an et plus;Maison 4P+;;;;;;;;;;;;;;22;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;1. Avant 1946;;;;;;;;;;;;;;;;14;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;1. Avant 1946;;Maison 1-3P;;;;;;;;;;;;;;6;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;1. Avant 1946;;Maison 4P+;;;;;;;;;;;;;;8;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;1. Avant 1946;1. Moins de 1 an;;;;;;;;;;;;;;;1;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;1. Avant 1946;2. 1 an et plus;;;;;;;;;;;;;;;13;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;2. Entre 1946-1970;;;;;;;;;;;;;;;;9;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;2. Entre 1946-1970;;Maison 1-3P;;;;;;;;;;;;;;2;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;2. Entre 1946-1970;;Maison 4P+;;;;;;;;;;;;;;7;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;2;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;7;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;3. Entre 1971-1990;;;;;;;;;;;;;;;;5;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;3. Entre 1971-1990;;Maison 1-3P;;;;;;;;;;;;;;2;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;3. Entre 1971-1990;;Maison 4P+;;;;;;;;;;;;;;3;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;3. Entre 1971-1990;2. 1 an et plus;;;;;;;;;;;;;;;5;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;4. Entre 1991-2005;;;;;;;;;;;;;;;;8;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;4. Entre 1991-2005;;Maison 1-3P;;;;;;;;;;;;;;2;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;4. Entre 1991-2005;;Maison 4P+;;;;;;;;;;;;;;6;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;4. Entre 1991-2005;1. Moins de 1 an;;;;;;;;;;;;;;;1;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;4. Entre 1991-2005;2. 1 an et plus;;;;;;;;;;;;;;;7;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;5. Après 2005;;;;;;;;;;;;;;;;3;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;5. Après 2005;;Maison 1-3P;;;;;;;;;;;;;;1;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;5. Après 2005;;Maison 4P+;;;;;;;;;;;;;;2;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Maison;5. Après 2005;2. 1 an et plus;;;;;;;;;;;;;;;3;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;;;;9,7;11,5;13,7;16,5;19,6;13,3;434;520;640;780;940;677;51;9705;49064;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;;;Appart 1P;13,2;15,2;17,8;20,3;23,2;17,4;377;421;480;530;585;479;28;2769;11490;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;;;Appart 2P;10,4;12,2;14,0;16,2;18,5;13,9;487;556;630;704;790;634;46;3731;18623;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;;;Appart 3P;9,1;10,7;12,2;13,9;15,5;12,1;560;652;763;873;1005;778;64;2473;13994;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;;;Appart 4P+;7,9;9,3;11,3;12,9;15,2;11,3;645;759;900;1175;1430;1001;89;732;4956;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;;1. Moins de 1 an;;11,0;12,7;14,9;17,6;20,5;14,4;440;529;670;800;980;691;48;1677;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;;1. Moins de 1 an;Appart 1P;12,6;14,9;18,5;20,8;24,0;17,6;354;439;495;535;600;488;28;563;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;;1. Moins de 1 an;Appart 2P;11,7;13,8;15,2;17,3;20,0;15,1;550;600;697;756;808;677;45;638;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;;1. Moins de 1 an;Appart 3P;10,4;11,6;13,0;14,9;15,9;12,9;611;710;800;941;1050;819;63;364;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;;1. Moins de 1 an;Appart 4P+;7,5;11,1;12,0;14,0;16,1;12,5;600;800;980;1300;1523;1045;84;112;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;;2. 1 an et plus;;9,5;11,3;13,4;16,1;19,2;13,0;431;519;633;771;925;673;52;8028;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;;2. 1 an et plus;Appart 1P;13,4;15,2;17,7;20,0;22,8;17,3;381;420;470;530;580;476;27;2206;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;;2. 1 an et plus;Appart 2P;10,2;11,9;13,6;15,9;18,0;13,6;476;550;620;700;767;623;46;3093;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;;2. 1 an et plus;Appart 3P;8,7;10,4;12,0;13,6;15,2;11,9;554;648;750;863;998;767;64;2109;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;;2. 1 an et plus;Appart 4P+;7,9;9,2;11,0;12,5;14,8;11,1;650;758;900;1161;1430;993;89;620;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;1. Avant 1946;;;8,9;11,0;13,3;15,9;19,2;12,7;421;503;620;756;930;663;52;2892;11856;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;1. Avant 1946;;Appart 1P;13,2;14,9;18,0;20,2;25,9;17,5;339;405;460;520;585;468;27;677;2252;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;1. Avant 1946;;Appart 2P;9,6;11,5;13,5;15,8;18,2;13,3;450;510;600;666;730;594;45;1138;4235;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;1. Avant 1946;;Appart 3P;8,5;10,0;12,1;13,9;15,7;11,9;500;614;717;821;953;731;61;763;3584;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;1. Avant 1946;;Appart 4P+;7,9;9,1;11,1;12,3;14,3;10,9;659;800;900;1164;1410;1001;92;314;1784;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;1. Avant 1946;1. Moins de 1 an;;10,9;12,9;15,2;18,5;20,8;14,6;435;505;639;788;968;678;47;500;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;1. Avant 1946;2. 1 an et plus;;8,6;10,7;12,9;15,6;18,4;12,3;420;503;612;750;905;659;54;2392;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;2. Entre 1946-1970;;;9,9;11,2;12,9;15,2;18,5;12,8;450;550;652;781;900;684;53;2964;16296;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;2. Entre 1946-1970;;Appart 1P;12,4;14,3;16,8;19,5;22,2;16,5;380;438;490;529;570;482;29;716;3613;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;2. Entre 1946-1970;;Appart 2P;10,5;11,6;13,4;15,3;17,8;13,5;500;580;640;710;790;645;48;1123;6335;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;2. Entre 1946-1970;;Appart 3P;9,3;10,8;11,9;13,4;14,6;11,9;587;671;767;850;1000;776;65;893;4902;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;2. Entre 1946-1970;;Appart 4P+;7,5;9,3;10,7;12,4;14,3;11,1;600;686;825;1131;1380;929;84;232;1446;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;2. Entre 1946-1970;1. Moins de 1 an;;10,9;12,4;14,4;16,8;20,3;14,0;440;529;675;790;932;682;49;476;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;2. Entre 1946-1970;2. 1 an et plus;;9,7;11,0;12,6;14,8;17,7;12,5;460;550;650;780;900;685;55;2488;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;3. Entre 1971-1990;;;10,1;12,0;14,0;16,5;19,7;13,7;450;520;650;795;980;695;51;1897;13330;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;3. Entre 1971-1990;;Appart 1P;13,4;15,0;16,9;19,7;22,9;17,1;400;450;494;544;600;500;29;684;3344;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;3. Entre 1971-1990;;Appart 2P;10,7;12,3;13,9;16,2;18,8;14,0;500;575;660;720;800;655;47;653;5035;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;3. Entre 1971-1990;;Appart 3P;9,4;10,7;12,2;13,6;14,9;12,2;600;700;770;914;1050;811;66;437;3738;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;3. Entre 1971-1990;;Appart 4P+;8,1;10,5;12,5;15,0;16,5;12,7;650;795;980;1375;1625;1091;86;123;1214;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;3. Entre 1971-1990;1. Moins de 1 an;;11,3;12,1;14,0;16,6;20,1;14,1;470;600;700;800;998;725;52;329;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;3. Entre 1971-1990;2. 1 an et plus;;9,9;11,9;13,9;16,4;19,5;13,6;450;514;635;782;965;688;51;1568;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;4. Entre 1991-2005;;;11,6;13,8;15,7;18,5;22,0;14,9;423;540;625;800;990;681;46;861;4057;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;4. Entre 1991-2005;;Appart 1P;16,0;17,7;19,4;22,4;24,0;19,5;400;420;460;540;580;479;24;280;1348;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;4. Entre 1991-2005;;Appart 2P;13,1;13,8;15,5;17,4;19,9;15,7;550;587;672;726;800;670;43;378;1488;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;4. Entre 1991-2005;;Appart 3P;9,5;11,6;13,1;15,0;16,1;12,9;600;700;870;1035;1087;867;67;168;919;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;4. Entre 1991-2005;;Appart 4P+;;;;;;;;;;;;;;35;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;4. Entre 1991-2005;1. Moins de 1 an;;11,6;13,8;15,4;19,1;22,3;14,5;421;550;700;800;1050;704;48;152;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;4. Entre 1991-2005;2. 1 an et plus;;12,0;13,8;15,9;18,4;22,0;15,0;425;534;609;770;987;671;45;709;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;5. Après 2005;;;12,3;14,5;16,6;18,7;20,8;15,7;400;495;643;791;918;661;42;1091;3525;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;5. Après 2005;;Appart 1P;15,4;17,1;19,0;20,5;21,9;18,5;349;400;462;531;600;461;25;412;933;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;5. Après 2005;;Appart 2P;12,8;14,9;16,2;17,9;19,5;16,2;558;620;680;746;810;681;42;439;1530;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;5. Après 2005;;Appart 3P;10,4;11,4;13,8;15,7;17,5;13,8;611;750;863;998;1110;876;63;212;851;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;5. Après 2005;;Appart 4P+;;;;;;;;;;;;;;28;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;5. Après 2005;1. Moins de 1 an;;10,4;14,3;16,6;18,0;20,1;15,4;465;600;625;810;980;693;45;220;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Ville centre;Appartement;5. Après 2005;2. 1 an et plus;;12,6;14,6;16,6;19,0;21,0;15,8;400;468;647;774;908;650;41;871;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Périphérie;;;;;9,5;11,7;14,2;16,9;19,8;13,5;470;570;700;864;1100;757;56;14427;84704;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Périphérie;;;;Maison 1-3P;9,2;11,0;12,7;16,2;19,2;13,2;400;570;723;960;1259;792;60;185;6539;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Périphérie;;;;Ensemble 4P+;7,0;9,3;11,5;13,6;15,4;11,4;660;800;1000;1285;1550;1090;96;1604;12579;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Périphérie;;;;Maison 4P+;7,9;9,9;12,0;14,2;17,0;12,1;720;950;1174;1515;1868;1302;108;302;5456;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Périphérie;;;;Appart 1P;13,1;15,3;17,9;20,5;24,0;17,6;400;450;506;570;625;511;29;3033;13741;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Périphérie;;;;Appart 2P;11,0;13,0;15,0;17,2;19,4;14,9;500;593;665;739;805;663;44;5554;29487;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Périphérie;;;;Appart 3P;8,9;10,9;13,1;14,8;17,2;13,0;575;700;830;950;1100;839;65;4051;22357;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Périphérie;;;;Appart 4P+;6,8;9,1;11,3;13,0;15,2;11,1;650;800;970;1195;1441;1017;92;1302;7123;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Périphérie;;;;Ensemble 1P;13,1;15,3;17,9;20,5;24,0;17,6;400;450;507;570;625;511;29;3035;14124;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Périphérie;;;;Ensemble 2P;11,0;13,0;15,0;17,2;19,4;14,9;500;586;662;738;805;661;44;5601;31563;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Périphérie;;;;Ensemble 3P;8,8;10,8;13,0;14,8;17,5;13,0;570;700;830;950;1148;843;65;4187;26438;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Périphérie;;;1. Moins de 1 an;;10,6;12,7;14,9;17,7;20,6;14,5;490;575;700;900;1205;777;53;2567;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Périphérie;;;1. Moins de 1 an;Ensemble 4P+;8,1;10,1;12,5;14,8;16,5;12,4;700;900;1140;1500;1777;1215;98;239;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Périphérie;;;1. Moins de 1 an;Ensemble 1P;13,6;16,3;18,5;21,1;24,0;18,2;400;470;520;590;650;529;29;685;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Périphérie;;;1. Moins de 1 an;Ensemble 2P;11,5;13,4;15,2;17,4;20,2;15,2;520;600;670;742;800;663;44;1005;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Périphérie;;;1. Moins de 1 an;Ensemble 3P;10,3;12,0;14,0;15,8;19,8;14,2;575;780;900;1011;1281;909;64;638;;Estimation directe
B0600;2020;Agglomération de Nice-Menton;Périphérie;;;2. 1 an et plus;;9,3;11,5;14,0;16,6;19,3;13,3;467;570;700;858;1087;751;57;11860;;Estimation directe
