Observatory;Data_year;agglomeration;Zone_complementaire;Type_habitat;epoque_construction_homogene;anciennete_locataire_homogene;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;;;Ensemble 4P+;7,5;8,3;9,2;10,5;12,7;9,6;664;754;950;1250;1566;1033;108;335;1661;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;;;Maison 4P+;7,9;8,5;9,3;10,6;12,4;9,8;788;894;1100;1390;1604;1189;121;157;911;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;;;Appart 1P;10,6;11,9;13,6;16,7;18,6;13,6;287;320;360;420;463;370;27;442;1504;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;;;Appart 2P;9,1;10,3;11,1;12,4;14,3;11,3;400;441;480;540;600;492;44;818;3177;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;;;Appart 3P;8,5;9,4;10,2;11,3;12,5;10,3;530;571;623;710;850;658;64;627;2380;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;;;Appart 4P+;7,3;7,9;8,9;10,5;12,9;9,2;600;665;754;950;1135;833;90;178;750;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;;;Ensemble 1P;10,6;11,9;13,6;16,6;18,6;13,6;287;320;360;420;463;370;27;443;1511;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;;;Ensemble 2P;9,1;10,3;11,1;12,4;14,3;11,3;400;441;480;540;600;492;44;820;3201;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;;;Ensemble 3P;8,5;9,4;10,3;11,4;12,4;10,3;530;573;625;720;850;662;64;643;2497;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;;1. Moins de 1 an;;9,9;10,5;11,6;13,0;15,0;11,6;424;495;585;820;1250;704;61;341;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;;1. Moins de 1 an;Ensemble 4P+;;;;;;;;;;;;;;49;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;;1. Moins de 1 an;Ensemble 1P;11,8;12,4;13,6;17,5;25,9;14,7;260;365;415;440;530;403;27;56;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;;1. Moins de 1 an;Ensemble 2P;10,8;11,1;11,6;13,7;15,5;12,7;450;480;530;575;634;541;42;134;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;;1. Moins de 1 an;Ensemble 3P;9,7;10,2;10,7;11,9;12,9;11,1;570;600;699;850;900;718;64;102;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;;2. 1 an et plus;;8,3;9,2;10,6;12,1;14,6;10,3;350;430;530;670;891;593;58;1900;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;;2. 1 an et plus;Ensemble 4P+;7,3;8,1;8,9;10,3;12,2;9,2;655;710;874;1100;1500;970;105;286;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;;2. 1 an et plus;Ensemble 1P;10,2;11,8;13,4;16,5;17,6;13,3;290;315;350;395;450;361;27;387;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;;2. 1 an et plus;Ensemble 2P;9,0;10,1;10,9;11,9;13,3;10,9;393;430;467;516;574;478;44;686;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;;2. 1 an et plus;Ensemble 3P;8,3;9,1;9,9;10,9;12,1;10,0;514;562;611;699;811;640;64;541;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;1. Avant 1946;;;8,8;10,4;11,9;14,2;17,2;11,7;330;373;493;738;1041;610;52;370;746;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;1. Avant 1946;;Ensemble 4P+;;;;;;;;;;;;;;46;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;1. Avant 1946;;Ensemble 1P;10,5;11,8;13,6;15,0;18,6;13,5;287;329;358;380;420;356;26;123;162;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;1. Avant 1946;;Ensemble 2P;8,9;10,8;11,9;14,3;17,2;12,7;370;418;488;566;650;507;40;116;232;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;1. Avant 1946;;Ensemble 3P;8,6;9,5;10,5;11,2;12,4;10,3;528;590;659;776;900;691;67;85;189;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;1. Avant 1946;1. Moins de 1 an;;;;;;;;;;;;;;;40;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;1. Avant 1946;2. 1 an et plus;;8,6;9,7;11,6;13,8;15,1;11,0;329;373;480;650;900;564;51;330;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;2. Entre 1946-1970;;;7,8;9,1;10,6;12,6;15,0;10,2;350;448;590;710;920;640;63;197;868;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;2. Entre 1946-1970;;Ensemble 4P+;;;;;;;;;;;;;;48;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;2. Entre 1946-1970;;Ensemble 1P;;;;;;;;;;;;;;23;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;2. Entre 1946-1970;;Ensemble 2P;8,9;9,9;11,3;13,3;16,2;11,3;393;425;454;528;610;481;42;72;194;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;2. Entre 1946-1970;;Ensemble 3P;7,9;9,4;10,4;10,8;12,1;10,1;502;578;685;810;850;679;67;54;267;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;33;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;2. Entre 1946-1970;2. 1 an et plus;;7,7;8,9;10,5;12,7;15,0;10,0;328;430;590;700;1014;638;64;164;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;3. Entre 1971-1990;;;7,9;9,0;10,4;11,9;14,1;10,1;357;430;538;669;964;607;60;442;2355;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;3. Entre 1971-1990;;Ensemble 4P+;6,9;8,3;9,3;10,4;11,2;9,2;610;781;940;1250;1404;1008;109;74;496;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;3. Entre 1971-1990;;Ensemble 1P;9,6;11,0;13,6;14,4;17,5;12,7;309;329;370;427;465;382;30;122;507;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;3. Entre 1971-1990;;Ensemble 2P;8,7;9,5;11,0;11,6;13,7;10,7;400;430;470;550;600;492;46;129;727;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;3. Entre 1971-1990;;Ensemble 3P;7,8;8,7;9,7;11,0;12,3;9,6;490;535;580;664;769;611;63;117;625;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;3. Entre 1971-1990;1. Moins de 1 an;;9,3;10,3;11,6;13,5;15,0;11,0;425;530;570;790;1250;703;64;50;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;3. Entre 1971-1990;2. 1 an et plus;;7,9;8,8;10,2;11,6;14,1;9,8;347;424;524;659;874;583;59;392;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;4. Entre 1991-2005;;;8,9;10,1;11,1;12,7;15,5;11,0;350;435;514;630;792;560;51;773;2689;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;4. Entre 1991-2005;;Ensemble 4P+;7,5;8,3;9,0;10,5;12,8;9,5;675;760;948;1178;1550;987;104;72;417;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;4. Entre 1991-2005;;Ensemble 1P;11,3;12,4;14,7;17,1;18,1;14,3;270;313;360;420;505;369;26;150;546;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;4. Entre 1991-2005;;Ensemble 2P;9,3;10,4;11,1;12,5;13,6;11,3;404;443;476;543;600;491;44;331;1017;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;4. Entre 1991-2005;;Ensemble 3P;8,6;9,6;10,4;11,3;12,3;10,5;540;579;623;720;840;662;63;220;709;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;4. Entre 1991-2005;1. Moins de 1 an;;10,3;11,0;11,9;13,4;14,5;11,9;415;460;580;710;900;618;52;128;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;4. Entre 1991-2005;2. 1 an et plus;;8,7;9,8;10,9;12,6;16,3;10,7;350;429;508;605;736;542;51;645;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;5. Après 2005;;;8,6;9,5;10,5;11,6;12,9;10,4;440;485;597;790;1100;701;68;459;2211;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;5. Après 2005;;Ensemble 4P+;7,9;8,5;9,1;10,3;11,1;9,6;710;788;1050;1273;1863;1084;114;95;334;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;5. Après 2005;;Ensemble 1P;;;;;;;;;;;;;;25;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;5. Après 2005;;Ensemble 2P;9,6;10,5;11,1;11,7;13,0;11,1;440;465;483;511;560;492;44;172;1032;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;5. Après 2005;;Ensemble 3P;9,1;9,7;10,2;11,7;12,9;10,7;559;584;638;740;890;678;64;167;706;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;5. Après 2005;1. Moins de 1 an;;9,7;10,2;11,1;11,9;13,7;11,1;465;500;615;900;1390;780;70;90;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;;5. Après 2005;2. 1 an et plus;;8,4;9,2;10,2;11,3;12,4;10,0;440;478;594;777;1050;666;67;369;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;;;;8,0;8,7;9,7;11,0;12,4;9,9;755;861;1060;1390;1600;1152;117;176;1058;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;;;Maison 1-3P;;;;;;;;;;;;;;19;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;;;Maison 4P+;7,9;8,5;9,3;10,6;12,4;9,8;788;894;1100;1390;1604;1189;121;157;911;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;;1. Moins de 1 an;;;;;;;;;;;;;;;25;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;;1. Moins de 1 an;Maison 1-3P;;;;;;;;;;;;;;1;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;;1. Moins de 1 an;Maison 4P+;;;;;;;;;;;;;;24;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;;2. 1 an et plus;;7,9;8,4;9,2;10,6;12,7;9,7;745;820;977;1296;1600;1086;112;151;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;;2. 1 an et plus;Maison 1-3P;;;;;;;;;;;;;;18;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;;2. 1 an et plus;Maison 4P+;7,9;8,3;9,0;10,5;12,8;9,6;761;861;1038;1349;1600;1126;118;133;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;1. Avant 1946;;;;;;;;;;;;;;;;24;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;1. Avant 1946;;Maison 1-3P;;;;;;;;;;;;;;4;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;1. Avant 1946;;Maison 4P+;;;;;;;;;;;;;;20;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;1. Avant 1946;1. Moins de 1 an;;;;;;;;;;;;;;;5;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;1. Avant 1946;2. 1 an et plus;;;;;;;;;;;;;;;19;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;2. Entre 1946-1970;;;;;;;;;;;;;;;;18;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;2. Entre 1946-1970;;Maison 1-3P;;;;;;;;;;;;;;1;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;2. Entre 1946-1970;;Maison 4P+;;;;;;;;;;;;;;17;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;2;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;16;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;3. Entre 1971-1990;;;;;;;;;;;;;;;;37;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;3. Entre 1971-1990;;Maison 1-3P;;;;;;;;;;;;;;7;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;3. Entre 1971-1990;;Maison 4P+;;;;;;;;;;;;;;30;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;6;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;3. Entre 1971-1990;2. 1 an et plus;;;;;;;;;;;;;;;31;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;4. Entre 1991-2005;;;;;;;;;;;;;;;;34;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;4. Entre 1991-2005;;Maison 1-3P;;;;;;;;;;;;;;5;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;4. Entre 1991-2005;;Maison 4P+;;;;;;;;;;;;;;29;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;4. Entre 1991-2005;1. Moins de 1 an;;;;;;;;;;;;;;;3;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;4. Entre 1991-2005;2. 1 an et plus;;;;;;;;;;;;;;;31;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;5. Après 2005;;;8,0;8,5;9,2;10,3;11,1;9,7;745;829;1085;1390;1950;1167;120;63;270;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;5. Après 2005;;Maison 1-3P;;;;;;;;;;;;;;2;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;5. Après 2005;;Maison 4P+;8,0;8,5;9,2;10,3;11,1;9,7;755;840;1100;1390;1950;1176;121;61;250;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;5. Après 2005;1. Moins de 1 an;;;;;;;;;;;;;;;9;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Maison;5. Après 2005;2. 1 an et plus;;7,9;8,3;8,8;9,8;11,1;9,3;729;790;1050;1140;1485;1050;113;54;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;;;;8,6;9,8;11,0;12,6;14,9;10,8;352;433;520;625;777;550;51;2065;7811;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;;;Appart 1P;10,6;11,9;13,6;16,7;18,6;13,6;287;320;360;420;463;370;27;442;1504;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;;;Appart 2P;9,1;10,3;11,1;12,4;14,3;11,3;400;441;480;540;600;492;44;818;3177;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;;;Appart 3P;8,5;9,4;10,2;11,3;12,5;10,3;530;571;623;710;850;658;64;627;2380;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;;;Appart 4P+;7,3;7,9;8,9;10,5;12,9;9,2;600;665;754;950;1135;833;90;178;750;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;;1. Moins de 1 an;;10,1;10,7;11,8;13,6;15,3;12,0;415;480;570;710;890;615;51;316;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;;1. Moins de 1 an;Appart 1P;11,8;12,4;13,6;17,5;25,9;14,7;260;365;415;440;530;403;27;56;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;;1. Moins de 1 an;Appart 2P;10,8;11,1;11,6;13,7;15,5;12,7;450;480;528;575;632;539;43;133;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;;1. Moins de 1 an;Appart 3P;9,7;10,2;10,7;11,9;12,9;11,1;570;600;699;850;900;718;64;102;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;;1. Moins de 1 an;Appart 4P+;;;;;;;;;;;;;;25;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;;2. 1 an et plus;;8,4;9,4;10,7;12,3;14,8;10,5;346;422;497;610;720;529;51;1749;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;;2. 1 an et plus;Appart 1P;10,2;11,8;13,5;16,5;17,7;13,3;290;315;350;395;450;361;27;386;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;;2. 1 an et plus;Appart 2P;9,0;10,1;10,9;11,9;13,3;10,9;393;430;467;516;571;478;44;685;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;;2. 1 an et plus;Appart 3P;8,3;9,0;9,8;10,9;12,1;10,0;513;560;610;693;792;633;64;525;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;;2. 1 an et plus;Appart 4P+;7,2;7,6;8,6;9,6;11,1;8,8;600;664;710;880;1087;790;90;153;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;1. Avant 1946;;;8,8;10,3;12,0;14,3;17,2;11,8;330;370;480;621;849;543;46;346;651;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;1. Avant 1946;;Appart 1P;10,5;11,8;13,6;15,0;18,6;13,5;287;329;358;380;420;356;26;123;159;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;1. Avant 1946;;Appart 2P;8,9;10,8;11,9;14,3;17,2;12,7;370;414;488;560;650;507;40;115;229;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;1. Avant 1946;;Appart 3P;8,6;9,3;10,4;11,5;12,5;10,3;520;572;642;752;790;660;64;82;169;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;1. Avant 1946;;Appart 4P+;;;;;;;;;;;;;;26;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;1. Avant 1946;1. Moins de 1 an;;;;;;;;;;;;;;;35;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;1. Avant 1946;2. 1 an et plus;;8,7;9,7;11,8;13,9;16,0;11,1;324;370;445;577;750;504;46;311;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;2. Entre 1946-1970;;;7,8;9,1;10,8;12,9;16,2;10,0;329;430;540;664;799;557;55;179;737;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;2. Entre 1946-1970;;Appart 1P;;;;;;;;;;;;;;23;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;2. Entre 1946-1970;;Appart 2P;8,9;9,9;11,3;13,3;16,2;11,3;393;425;454;528;610;481;42;72;191;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;2. Entre 1946-1970;;Appart 3P;7,9;9,4;10,4;10,8;12,0;10,0;502;571;676;799;850;676;67;53;247;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;2. Entre 1946-1970;;Appart 4P+;;;;;;;;;;;;;;31;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;31;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;2. Entre 1946-1970;2. 1 an et plus;;7,7;8,9;10,4;12,9;16,2;9,8;320;406;532;650;731;539;55;148;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;3. Entre 1971-1990;;;8,1;9,2;10,7;12,0;14,3;10,4;350;424;517;600;729;530;51;405;2099;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;3. Entre 1971-1990;;Appart 1P;9,6;11,0;13,6;14,4;17,5;12,7;306;329;370;435;465;383;30;121;507;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;3. Entre 1971-1990;;Appart 2P;8,7;9,5;11,0;11,6;13,3;10,7;400;430;470;550;600;490;46;128;721;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;3. Entre 1971-1990;;Appart 3P;7,6;8,5;9,5;10,7;12,7;9,6;486;535;580;659;759;605;63;112;602;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;3. Entre 1971-1990;;Appart 4P+;;;;;;;;;;;;;;44;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;44;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;3. Entre 1971-1990;2. 1 an et plus;;7,9;9,0;10,2;11,7;14,1;10,0;339;414;476;603;724;519;52;361;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;4. Entre 1991-2005;;;9,0;10,2;11,2;12,8;15,7;11,1;350;433;510;614;727;536;48;739;2383;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;4. Entre 1991-2005;;Appart 1P;11,3;12,4;14,7;17,1;18,1;14,3;270;313;360;420;505;369;26;150;542;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;4. Entre 1991-2005;;Appart 2P;9,3;10,4;11,1;12,5;13,6;11,3;404;443;476;543;600;491;44;331;1011;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;4. Entre 1991-2005;;Appart 3P;8,6;9,6;10,4;11,3;12,3;10,5;540;576;623;710;830;660;63;215;671;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;4. Entre 1991-2005;;Appart 4P+;;;;;;;;;;;;;;43;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;4. Entre 1991-2005;1. Moins de 1 an;;10,3;11,0;11,9;13,6;14,5;11,9;415;460;575;710;900;607;51;125;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;4. Entre 1991-2005;2. 1 an et plus;;8,8;10,0;11,0;12,6;16,5;10,8;349;420;495;587;687;514;47;614;;Estimation directe
B5600;2024;Golfe du Morbihan - Vannes Agglomération;Ville centre;Appartement;5. Après 2005;;;8,9;9,8;10,7;11,7;13,1;10,7;440;475;559;660;820;587;55;396;1941;Estimation directe
